"Austen_Emma" "Austen_Pride" "Austen_Sense" "Eliot_Adam" "Eliot_Middlemarch" "Eliot_Mill"
"folly" 0.00747910524970863 0.00903639201511542 0.0117056856187291 0.00556464963574731 0.00565442065748347 0.00432921256433691
"heaven" 0.00249303508323621 0.00821490183192311 0.00501672240802676 0.00741953284766308 0.00910989994816781 0.00529125980085622
"hospital" 0 0 0 0 0.0235600860728478 0.000481023618259657
"houses" 0.00498607016647242 0.00328596073276924 0.00418060200668896 0.00834697445362096 0.00471201721456956 0.0125066140747511
"hurried" 0.00498607016647242 0.00821490183192311 0.00919732441471572 0.00927441605957885 0.00157067240485652 0.0105825196017124
"instant" 0.00436281139566337 0.00492894109915386 0.00668896321070234 0.00649209124170519 0.00691095858136868 0.00913944874693347
"lead" 0.00747910524970863 0.00492894109915386 0.00585284280936455 0.00649209124170519 0.00596855513845477 0.00865842512867382
"objection" 0.00810236402051768 0.0123223527478847 0.0100334448160535 0.00231860401489471 0.0081674965052539 0.00240511809129828
"observing" 0.00498607016647242 0.00985788219830773 0.00668896321070234 0.00463720802978942 0.00879576546719651 0.00481023618259657
"proof" 0.0143349517286082 0.00575043128234618 0.0117056856187291 0.0032460456208526 0.00659682410039738 0.00192409447303863
"seven" 0.00373955262485431 0.000821490183192311 0.0117056856187291 0.0120567408774525 0.00628268961942608 0.00432921256433691
"subjects" 0.00685584647889957 0.00821490183192311 0.00334448160535117 0.0032460456208526 0.0106805723530243 0.00481023618259657
"vicar" 0.00186977631242716 0 0 0.00185488321191577 0.0204187412631347 0.00192409447303863
"accept" 0.00685584647889957 0.0139653331142693 0.00836120401337793 0.00231860401489471 0.0081674965052539 0.00288614170955794
"cheeks" 0.00249303508323621 0.00328596073276924 0.00250836120401338 0.0115930200744736 0.00628268961942608 0.00913944874693347
"civility" 0.00623258770809052 0.0345025876940771 0.0133779264214047 0.000927441605957885 0.000628268961942608 0.00144307085477897
"closed" 0.00685584647889957 0.00492894109915386 0.00250836120401338 0.00788325365064202 0.00502615169554086 0.0105825196017124
"compliment" 0.0193210218950806 0.0213587447630001 0.00501672240802676 0.00139116240893683 0.00125653792388522 0.00240511809129828
"finished" 0.00747910524970863 0.00821490183192311 0.0100334448160535 0.00417348722681048 0.00408374825262695 0.00913944874693347
"foolish" 0.00560932893728147 0.00657192146553849 0.00501672240802676 0.0120567408774525 0.00502615169554086 0.00481023618259657
"motive" 0.00560932893728147 0.0139653331142693 0.00752508361204013 0.00231860401489471 0.00910989994816781 0.00288614170955794
"ride" 0.00373955262485431 0.00246447054957693 0.00334448160535117 0.00881069525659991 0.00942403442913911 0.00625330703737554
"servants" 0.00872562279132673 0.00985788219830773 0.00752508361204013 0.0111292992714946 0.00408374825262695 0.00144307085477897
"shake" 0.00560932893728147 0.00164298036638462 0.000836120401337793 0.0102018576655367 0.00691095858136868 0.00913944874693347
"stick" 0 0 0 0.0120567408774525 0.0100523033910817 0.00817740151041416
"sunshine" 0.000623258770809052 0 0.000836120401337793 0.016230228104263 0.00376961377165565 0.0125066140747511
"upstairs" 0.000623258770809052 0.00821490183192311 0.000836120401337793 0.0148390656953262 0.000314134480971304 0.0144307085477897
"useful" 0.0130884341869901 0.00492894109915386 0.00167224080267559 0.0032460456208526 0.00942403442913911 0.00432921256433691
"actually" 0.0180745043534625 0.00985788219830773 0.00501672240802676 0.00185488321191577 0.00376961377165565 0.00529125980085622
"attended" 0.00560932893728147 0.0197157643966155 0.0150501672240803 0.00139116240893683 0.00471201721456956 0.00240511809129828
"claim" 0.00747910524970863 0.00410745091596155 0.00585284280936455 0.00278232481787365 0.0109947068339956 0.00432921256433691
"consideration" 0.0149582104994173 0.0115008625646924 0.0100334448160535 0.000463720802978942 0.00471201721456956 0.00384818894607725
"hint" 0.011841916645372 0.00985788219830773 0.00585284280936455 0.00278232481787365 0.00628268961942608 0.00481023618259657
"marianne^s" 0 0 0.0618729096989967 0 0 0
"perry" 0.0461211490398699 0 0 0 0 0
"proved" 0.00997214033294484 0.0139653331142693 0.0108695652173913 0.0032460456208526 0.00345547929068434 0.00481023618259657
"rosamond^s" 0 0 0 0 0.0232459515918765 0
"silly" 0.00747910524970863 0.00985788219830773 0.00167224080267559 0.00370976642383154 0.00471201721456956 0.0120255904564914
"staying" 0.00872562279132673 0.00821490183192311 0.0158862876254181 0.0032460456208526 0.00628268961942608 0.00192409447303863
"advice" 0.00872562279132673 0.013143842931077 0.00836120401337793 0.00185488321191577 0.00408374825262695 0.0076963778921545
"beforehand" 0.00249303508323621 0.000821490183192311 0 0.00649209124170519 0.0147643206056513 0.0033671653278176
"eagerly" 0.00685584647889957 0.0115008625646924 0.0117056856187291 0.00463720802978942 0.00376961377165565 0.00577228341911588
"exceedingly" 0.00685584647889957 0.0213587447630001 0.0217391304347826 0 0.00282721032874173 0.000481023618259657
"leisure" 0.00810236402051768 0.0106793723815 0.0108695652173913 0.00510092883276837 0.00502615169554086 0.0033671653278176
"likes" 0.00311629385404526 0.0073934116487308 0.00334448160535117 0.00695581204468414 0.00973816891011042 0.00432921256433691
"netherfield" 0 0.0599687833730387 0 0 0 0
"notions" 0.00373955262485431 0.00246447054957693 0.00250836120401338 0.00788325365064202 0.0116229757959382 0.0033671653278176
"quarter" 0.0143349517286082 0.0073934116487308 0.00585284280936455 0.00602837043872625 0.00188480688582782 0.00721535427389485
"reproach" 0.00560932893728147 0.00492894109915386 0.00919732441471572 0.0032460456208526 0.00439788273359825 0.0125066140747511
"river" 0.00186977631242716 0.00492894109915386 0 0 0.00125653792388522 0.0288614170955794
"absolutely" 0.0205675394366987 0.0147868232974616 0.00836120401337793 0.000463720802978942 0.00188480688582782 0.00192409447303863
"address" 0.00560932893728147 0.0156083134806539 0.0175585284280936 0.00417348722681048 0.00376961377165565 0.000962047236519313
"astonishment" 0.00373955262485431 0.0246447054957693 0.0150501672240803 0.00185488321191577 0.00188480688582782 0.00384818894607725
"cheek" 0.0012465175416181 0 0.00167224080267559 0.0125204616804314 0.00565442065748347 0.0110635432199721
"concerning" 0 0.00410745091596155 0.00167224080267559 0.00556464963574731 0.00942403442913911 0.0110635432199721
"cruel" 0.00249303508323621 0.00328596073276924 0.00752508361204013 0.00695581204468414 0.00534028617651216 0.0110635432199721
"earnestly" 0.00747910524970863 0.00903639201511542 0.0108695652173913 0.00510092883276837 0.00439788273359825 0.00529125980085622
"false" 0.00186977631242716 0.00985788219830773 0.00250836120401338 0.00556464963574731 0.0081674965052539 0.0076963778921545
"hinder" 0 0 0.000836120401337793 0.00463720802978942 0.0166491274914791 0.00384818894607725
"holding" 0.000623258770809052 0.00164298036638462 0.000836120401337793 0.0102018576655367 0.00879576546719651 0.00865842512867382
"loud" 0.00311629385404526 0.00164298036638462 0.00418060200668896 0.00649209124170519 0.00753922754331129 0.0105825196017124
"luck" 0.00623258770809052 0.00328596073276924 0.00250836120401338 0.00649209124170519 0.00502615169554086 0.0120255904564914
"patience" 0.00685584647889957 0.0073934116487308 0.00585284280936455 0.00695581204468414 0.00659682410039738 0.00432921256433691
"persons" 0.00685584647889957 0.0073934116487308 0.000836120401337793 0.000463720802978942 0.0106805723530243 0.0076963778921545
"placed" 0.00934888156213578 0.0073934116487308 0.0100334448160535 0.00463720802978942 0.00502615169554086 0.00481023618259657
"reasonable" 0.012465175416181 0.0115008625646924 0.0100334448160535 0.00139116240893683 0.00439788273359825 0.00432921256433691
"struggle" 0.0012465175416181 0.000821490183192311 0.00418060200668896 0.00510092883276837 0.00910989994816781 0.0115445668382318
"tongue" 0.00436281139566337 0.00246447054957693 0.00167224080267559 0.00649209124170519 0.00659682410039738 0.0120255904564914
"ball" 0.0180745043534625 0.0279306662285386 0.000836120401337793 0.000463720802978942 0 0.00288614170955794
"broke" 0.00186977631242716 0.00164298036638462 0.00501672240802676 0.00927441605957885 0.00659682410039738 0.00913944874693347
"chosen" 0.00934888156213578 0.00657192146553849 0.000836120401337793 0.0032460456208526 0.010366437872053 0.0033671653278176
"doctor" 0 0 0.00668896321070234 0.00185488321191577 0.01445018612468 0.00625330703737554
"draw" 0.00623258770809052 0.00492894109915386 0.00752508361204013 0.00463720802978942 0.00753922754331129 0.00577228341911588
"grief" 0.00311629385404526 0.00164298036638462 0.0100334448160535 0.0102018576655367 0.00376961377165565 0.00865842512867382
"impulse" 0.000623258770809052 0.00246447054957693 0.00250836120401338 0.00881069525659991 0.00942403442913911 0.00721535427389485
"niver" 0 0 0 0.015766507301284 0.000314134480971304 0.0173168502573476
"particulars" 0.00810236402051768 0.0164298036638462 0.0167224080267559 0.00139116240893683 0.00408374825262695 0.000962047236519313
"plenty" 0.00311629385404526 0.000821490183192311 0.00250836120401338 0.0115930200744736 0.0081674965052539 0.00529125980085622
"quarrel" 0.00685584647889957 0.00410745091596155 0.00250836120401338 0.00278232481787365 0.00534028617651216 0.01394968492953
"rector" 0 0.00246447054957693 0 0.00973813686255779 0.0138219171627374 0.00144307085477897
"according" 0.00311629385404526 0.00657192146553849 0.00167224080267559 0.00278232481787365 0.0122512447578808 0.00481023618259657
"around" 0.00810236402051768 0.00164298036638462 0.00752508361204013 0.00370976642383154 0.00753922754331129 0.00673433065563519
"attentions" 0.0180745043534625 0.0213587447630001 0.00668896321070234 0.000463720802978942 0.000942403442913911 0.00144307085477897
"constant" 0.00373955262485431 0.00985788219830773 0.0183946488294314 0.00278232481787365 0.00596855513845477 0.00240511809129828
"dine" 0.00934888156213578 0.013143842931077 0.00752508361204013 0.00278232481787365 0.00596855513845477 0.00240511809129828
"enjoy" 0.00560932893728147 0.00657192146553849 0.00668896321070234 0.00370976642383154 0.00659682410039738 0.0076963778921545
"foot" 0.00436281139566337 0.000821490183192311 0.00167224080267559 0.00834697445362096 0.00376961377165565 0.0144307085477897
"gathered" 0 0.00164298036638462 0.000836120401337793 0.00649209124170519 0.010366437872053 0.00962047236519313
"interested" 0.00934888156213578 0.00657192146553849 0.0100334448160535 0.00417348722681048 0.00659682410039738 0.00240511809129828
"language" 0.00560932893728147 0.00410745091596155 0.00836120401337793 0.00695581204468414 0.00659682410039738 0.00481023618259657
"latter" 0.00311629385404526 0.0180727840302308 0.0209030100334448 0.000463720802978942 0.00408374825262695 0.00192409447303863
"pardon" 0.00560932893728147 0.013143842931077 0.00752508361204013 0.00556464963574731 0.00502615169554086 0.00384818894607725
"possibly" 0.0105953991037539 0.00657192146553849 0.00668896321070234 0.00463720802978942 0.00596855513845477 0.00384818894607725
"probable" 0.00373955262485431 0.00985788219830773 0.0100334448160535 0.0032460456208526 0.00722509306233999 0.00481023618259657
"scheme" 0.0143349517286082 0.0147868232974616 0.00501672240802676 0.00231860401489471 0.00408374825262695 0.00240511809129828
"seat" 0.00685584647889957 0.00492894109915386 0.00752508361204013 0.00417348722681048 0.00502615169554086 0.00913944874693347
"slow" 0.00373955262485431 0.00164298036638462 0.00250836120401338 0.00881069525659991 0.00659682410039738 0.00913944874693347
"soft" 0.00560932893728147 0 0.00167224080267559 0.0148390656953262 0.00408374825262695 0.00673433065563519
"vague" 0 0.00164298036638462 0.000836120401337793 0.00834697445362096 0.0078533620242826 0.0115445668382318
"wasn^t" 0 0 0 0.00973813686255779 0.00282721032874173 0.0192409447303863
"wood" 0.0012465175416181 0.00328596073276924 0.00250836120401338 0.0213311569370314 0.00345547929068434 0.00192409447303863
"affairs" 0.00311629385404526 0.00575043128234618 0.00334448160535117 0.00139116240893683 0.0122512447578808 0.00529125980085622
"blue" 0.00249303508323621 0.00164298036638462 0.000836120401337793 0.00881069525659991 0.00628268961942608 0.0110635432199721
"claims" 0.0137116929577991 0.00492894109915386 0.00418060200668896 0.00139116240893683 0.0078533620242826 0.00384818894607725
"command" 0.0105953991037539 0.00492894109915386 0.00501672240802676 0.00417348722681048 0.00596855513845477 0.00577228341911588
"connection" 0 0.0164298036638462 0.0183946488294314 0.000463720802978942 0.00659682410039738 0.00240511809129828
"existence" 0.00436281139566337 0.00246447054957693 0.00668896321070234 0.00417348722681048 0.00722509306233999 0.00913944874693347
"falling" 0.00560932893728147 0.00246447054957693 0.00334448160535117 0.00788325365064202 0.00722509306233999 0.00625330703737554
"listening" 0.00436281139566337 0.00821490183192311 0.00668896321070234 0.00695581204468414 0.00659682410039738 0.00384818894607725
"lover" 0.00436281139566337 0.00410745091596155 0.00752508361204013 0.00556464963574731 0.00502615169554086 0.00962047236519313
"shaking" 0.00249303508323621 0.00164298036638462 0 0.00556464963574731 0.00722509306233999 0.0134686613112704
"smallest" 0.012465175416181 0.00903639201511542 0.0167224080267559 0.00370976642383154 0.00251307584777043 0.000962047236519313
"they^ll" 0 0 0 0.0120567408774525 0.00376961377165565 0.0149117321660494
"wide" 0 0.00246447054957693 0.000836120401337793 0.00602837043872625 0.00565442065748347 0.0163548030208283
"working" 0.00311629385404526 0 0.00418060200668896 0.0129841824834104 0.00691095858136868 0.00432921256433691
"aside" 0.00249303508323621 0.00328596073276924 0.00418060200668896 0.00463720802978942 0.00973816891011042 0.00673433065563519
"born" 0.00373955262485431 0.00164298036638462 0.00418060200668896 0.0120567408774525 0.00596855513845477 0.00481023618259657
"cast" 0.00186977631242716 0.00164298036638462 0.00418060200668896 0.0102018576655367 0.00879576546719651 0.00384818894607725
"chase" 0 0 0 0.0292144105876734 0.000942403442913911 0.000962047236519313
"couple" 0.0137116929577991 0.00657192146553849 0.0100334448160535 0.00231860401489471 0.00534028617651216 0.00192409447303863
"divine" 0 0 0.000836120401337793 0.0143753448923472 0.0084816309862252 0.00432921256433691
"dog" 0.000623258770809052 0 0.000836120401337793 0.00973813686255779 0.00534028617651216 0.0134686613112704
"dull" 0.00498607016647242 0.00328596073276924 0.00836120401337793 0.00463720802978942 0.00628268961942608 0.0076963778921545
"entrance" 0.00311629385404526 0.00985788219830773 0.0150501672240803 0.00510092883276837 0.00376961377165565 0.00481023618259657
"generous" 0.00249303508323621 0.00903639201511542 0.00418060200668896 0.00602837043872625 0.00973816891011042 0.00192409447303863
"plans" 0.00560932893728147 0.00246447054957693 0.00334448160535117 0.00463720802978942 0.0109947068339956 0.0033671653278176
"prevented" 0.00560932893728147 0.0188942742134231 0.0125418060200669 0.00185488321191577 0.00125653792388522 0.00625330703737554
"reflection" 0.0112186578745629 0.00821490183192311 0.0108695652173913 0.00370976642383154 0.00471201721456956 0.00192409447303863
"suffered" 0.00747910524970863 0.00657192146553849 0.0225752508361204 0.00278232481787365 0.00251307584777043 0.0033671653278176
