ID;OWNER_AGE;OWNER_SEX;NEIGHBORHOOD;BREED;BIRTHYEAR;SEX;COLOR
128238;51-60;w;10;Bergamasker;2015;w;schwarz/braun
128240;31-40;w;6;Mischling gross;2013;w;braun
128252;41-50;w;6;Shiba Inu;2015;w;black/tan
128258;31-40;m;12;Chihuahua;2015;m;schwarz/braun
128271;31-40;w;11;Malteser;2009;m;schwarz/beige
128300;41-50;w;11;Yorkshire Terrier;2015;m;black/tan
128309;41-50;w;7;Beagle;2015;m;tricolor
128311;31-40;m;11;Zwergspitz;2015;w;orange
128314;41-50;w;7;Zwergschnauzer;2005;m;pfeffer/salz
128319;nov/20;w;12;Französische Bulldogge;2015;w;schwarz/weiss
128321;41-50;w;5;English Cocker Spaniel;2015;w;rot
128322;51-60;m;7;Englische Bulldogge;2015;w;hellbraun
128344;41-50;w;6;Zwergschnauzer;2015;m;schwarz/weiss
128345;21-30;m;6;Terrier;2012;w;braun/schwarz
128363;41-50;m;7;Cavalier King Charles Spaniel;2015;m;weiss/rot
128370;21-30;w;2;Malteser;2008;m;weiss
128403;61-70;m;4;Wolfspitz;2014;m;tricolor
128404;31-40;w;10;Toy Pudel;2004;w;weiss
128405;21-30;w;9;Parson Russell Terrier;2015;m;weiss/schwarz
128406;41-50;w;7;Wäller;2015;w;fauve
128407;51-60;w;12;Pinscher;2015;w;schwarz/braun
128411;21-30;w;10;Mischling gross;2014;m;schwarz
128412;41-50;m;9;Englische Bulldogge;2011;m;weiss
128414;21-30;w;5;Mops;2015;m;apricot
128416;31-40;w;9;Chihuahua;2009;w;hellbraun
128425;51-60;w;3;Chihuahua;2015;w;beige
128426;71-80;w;2;Appenzeller;2003;w;tricolor
128442;21-30;m;9;Jack Russel Terrier;2014;m;weiss/braun
128444;61-70;m;11;Mischling klein;2008;m;schwarz/weiss
128445;41-50;w;10;Grosspudel;2015;m;silber
128446;41-50;w;7;Zwergpudel;2008;w;schwarz/braun
128447;51-60;w;7;Jack Russel Terrier;2015;m;tricolor
128456;51-60;w;8;Mischling klein;2004;w;beige
128459;61-70;w;11;Mischling klein;2015;w;tricolor
128460;31-40;w;9;Mischling klein;2015;m;schwarz/braun
128461;31-40;w;11;Golden Retriever;2002;w;gelb
128461;31-40;w;11;Shih Tzu;2015;m;rot
128473;41-50;m;8;Lagotto Romagnolo;2009;m;weiss/braun
128479;51-60;w;6;Lagotto Romagnolo;2007;m;weiss/grau
128485;21-30;w;7;Magyar Viszla;2014;w;gelb
128491;31-40;w;10;Pinscher;2015;m;schwarz/braun
128491;31-40;w;10;Spanischer Windhund;2010;m;grau
128541;21-30;w;4;Lagotto Romagnolo;2015;m;braun
128569;41-50;w;10;Bolonka Zwetna;2015;m;schwarz
128571;31-40;w;3;Labrador Retriever;2005;m;schwarz
128577;31-40;w;11;Dachshund;2010;m;schwarz/braun
128587;51-60;w;11;Labrador Retriever;2015;w;braun
128588;61-70;m;8;Pekingese;2015;w;schwarz
128591;31-40;w;4;Malteser;2008;w;weiss
128597;61-70;w;4;Malteser;2015;w;weiss
128601;21-30;w;12;Mischling gross;2015;w;weiss/braun
128604;41-50;m;12;Pekingese;2015;w;tricolor
128615;71-80;m;6;Spaniel;2004;w;braun/beige
128617;51-60;w;11;Labrador Retriever;2015;m;braun
128618;31-40;m;9;Jack Russel Terrier;2015;w;schwarz/weiss/braun
128634;61-70;m;3;Kangal;2014;w;beige/schwarz
128635;31-40;w;7;Border Collie;2015;m;schwarz/weiss
128661;31-40;w;7;Mischling gross;2008;w;tricolor
128662;21-30;w;9;Jack Russel Terrier;2015;m;braun/schwarz
128676;41-50;w;12;Beagle;2009;m;tricolor
128678;31-40;m;11;Old Englische Bulldogge;2012;w;tricolor
128679;21-30;w;11;Chihuahua;2009;w;beige/weiss
128684;61-70;w;7;Golden Retriever;2008;m;golden
128686;21-30;w;9;Magyar Viszla;2015;w;hellbraun
128688;31-40;w;10;Terrier;2012;w;beige
128708;21-30;w;8;Boerboel;2007;m;rotbraun
128711;61-70;m;7;West Highland White Terrier;2004;m;weiss
128716;51-60;m;12;Chihuahua;2012;w;braun
128724;51-60;m;6;English Setter;2007;m;weiss/schwarz
128730;41-50;m;12;Mischling klein;2007;w;grau/schwarz
128734;31-40;w;9;Yorkshire Terrier;2010;w;black/tan
128738;21-30;m;9;Französische Bulldogge;2015;m;beige/schwarz
128747;51-60;w;2;Zwergpinscher;2008;w;schwarz/braun
128755;51-60;w;2;Yorkshire Terrier;2008;m;braun/schwarz
128756;21-30;w;9;Französische Bulldogge;2015;m;gestromt
128757;41-50;m;2;Parson Russell Terrier;2015;m;weiss/braun
128764;71-80;w;7;Labrador Retriever;2015;m;braun
128783;41-50;w;9;Chihuahua;2011;w;braun/weiss
128783;41-50;w;9;Spitz;2006;m;braun
128786;41-50;w;11;Chihuahua;2010;w;rot/weiss
128787;41-50;m;12;King Charles Spaniel;2014;w;tricolor
128789;31-40;m;11;Jack Russel Terrier;2008;m;weiss/braun
128791;31-40;w;4;Yorkshire Terrier;2008;w;steelblue
128801;31-40;w;12;Australian Cattle Dog;2009;w;rot
128802;51-60;w;3;Mischling klein;2007;w;braun/weiss
128805;31-40;w;5;Chihuahua;2007;m;blue/merle
128808;31-40;w;5;Labrador Retriever;2006;w;gelb
128815;41-50;m;11;Chihuahua;2008;w;weiss/beige
128850;41-50;m;5;Luzerner Laufhund;2008;w;tricolor
128851;51-60;m;11;Labrador Retriever;2007;m;blondfarben
128854;41-50;w;7;Zwergpinscher;2007;w;schwarz/braun
128855;31-40;w;4;Pekingese;2008;w;braun
128856;61-70;m;12;Malteser;2008;m;weiss
128864;21-30;w;3;Zwergspitz;2015;w;orange
128899;61-70;m;7;Parson Russell Terrier;2005;m;weiss/braun
128903;21-30;m;9;Französische Bulldogge;2015;m;beige
128914;41-50;w;6;Chihuahua;2004;w;beige/braun
128914;41-50;w;6;Chihuahua;2009;m;beige/braun
128915;51-60;m;4;Labrador Retriever;2015;m;blondfarben
128916;31-40;w;11;Corgie;2007;m;braun
128938;21-30;w;6;Mischling klein;2015;m;beige/weiss
128970;51-60;m;11;Dalmatiner;2015;m;weiss/schwarz
128971;21-30;w;12;Mischling klein;2012;w;hell-/dunkelbraun
128987;31-40;w;12;Chihuahua;2009;m;braun/weiss
129005;61-70;m;1;Shih Tzu;2004;w;schwarz/weiss
129006;31-40;w;2;Appenzeller Sennenhund;2010;m;tricolor
129007;41-50;w;9;Finnischer Lapphund;2015;w;hellbraun/weiss
129008;21-30;w;12;Mischling gross;2010;m;schwarz
129015;41-50;w;10;Podenco;2009;m;braun
129019;41-50;w;7;Golden Retriever;2005;w;golden
129019;41-50;w;7;Cavalier King Charles Spaniel;2011;m;braun/weiss
129067;31-40;w;9;Mischling klein;2014;m;tricolor
129088;21-30;w;3;Mittelspitz;2014;m;schwarz schimmel
129090;21-30;m;11;Beagle;2014;m;tricolor
129105;31-40;m;9;Yorkshire Terrier;2007;w;tricolor
129107;71-80;w;7;Yorkshire Terrier;2008;m;grau
129109;41-50;m;6;Shiba Inu;2008;w;beige/rot
129110;21-30;w;10;West Highland White Terrier;2008;w;weiss
129119;51-60;w;1;Chihuahua;2009;m;hellbraun/weiss
129120;31-40;m;6;Deutscher Schäfer;2009;m;schwarz/braun
129126;31-40;w;11;Papillon;2009;m;tricolor
129127;21-30;w;11;Chihuahua;2009;w;braun gestromt
129127;21-30;w;11;Chihuahua;2014;m;braun/beige
129128;41-50;w;7;Nova Scotia Duck Tolling Retriever;2009;m;rotbraun/weiss
129169;41-50;w;5;Yorkshire Terrier;2007;m;schwarz/braun
129176;21-30;w;11;Terrier;2015;w;hellbraun
129179;21-30;m;11;Pomeranian;2015;m;grau/weiss/schwarz
129181;61-70;w;11;Chihuahua;2011;m;sable
129184;41-50;m;7;Beagle;2014;m;tricolor
129194;41-50;m;3;Bologneser;2016;w;weiss
129203;31-40;w;5;Terrier;2009;m;braun/weiss
129220;21-30;w;5;Chihuahua;2010;w;black/tan
129221;31-40;w;10;Chihuahua;2010;w;hellbraun
129222;61-70;w;7;Zwergdackel;2010;m;saufarben
129229;51-60;w;9;Husky;2010;m;schwarz/weiss
129237;31-40;w;10;Mischling klein;2008;m;schwarz/braun
129241;31-40;m;6;Labrador Retriever;2011;w;schwarz
129242;41-50;w;7;Französische Bulldogge;2015;w;weiss/schwarz
129246;31-40;w;3;Mischling gross;2015;m;gestromt
129252;31-40;m;4;Mischling klein;2012;m;weiss/braun
129254;31-40;w;8;Golden Retriever;2012;m;golden
129255;21-30;w;4;Französische Bulldogge;2012;m;schwarz/weiss
129256;31-40;w;3;Golden Retriever;2013;m;golden
129262;41-50;w;7;Berner Sennenhund;2009;m;tricolor
129277;31-40;w;7;Yorkshire Terrier;2013;w;blondfarben
129280;21-30;m;10;Yorkshire Terrier;2013;m;grau/braun
129281;31-40;m;2;Malteser;2015;m;weiss
129286;71-80;m;9;Labrador Retriever;2015;w;braun
129305;31-40;m;9;Schäfer;2011;w;schwarz
129307;31-40;w;8;Sibirischer Husky;2005;m;schwarz/weiss
129338;51-60;m;11;Labrador Retriever;2015;w;schwarz
129353;21-30;w;11;Labrador Retriever;2011;m;schwarz
129359;21-30;m;12;Französische Bulldogge;2015;m;weiss/schwarz
129361;31-40;w;7;Mischling klein;2015;m;schwarz/weiss
129363;51-60;m;2;Lagotto Romagnolo;2015;m;braun
129366;21-30;w;9;Yorkshire Terrier;2010;m;braun/grau
129368;nov/20;w;11;Chihuahua;2015;w;creme
129383;51-60;w;8;Chihuahua;2010;w;weiss/schwarz
129418;31-40;w;2;Riesenschnauzer;2013;w;schwarz
129420;41-50;w;2;Beagle;2015;m;tricolor
129427;21-30;m;12;Samojede;2015;m;weiss
129431;21-30;w;6;Yorkshire Terrier;2011;m;braun/schwarz
129433;31-40;m;6;Mischling klein;2013;m;beige
129434;21-30;w;7;Border Collie;2014;w;schwarz/weiss
129435;21-30;w;9;Jagdhund;2016;m;weiss/schwarz
129441;81-90;w;4;Papillon;2009;m;rot/weiss
129445;51-60;w;8;Chihuahua;2015;m;beige
129498;21-30;m;7;Bolonka Zwetna;2015;w;braun/beige
129500;21-30;w;2;Australian Shepherd;2011;w;braun/weiss
129501;61-70;w;3;Berger des Pyrenées;2015;w;hellbraun
129557;41-50;w;2;Labradoodle;2015;m;beige
129565;41-50;m;6;Havaneser;2015;w;tricolor
129567;21-30;m;5;Französische Bulldogge;2014;m;braun
129569;51-60;m;11;Französische Bulldogge;2015;w;schwarz/weiss
129571;41-50;w;6;Mudi;2005;w;schwarz
129575;31-40;m;7;Labrador Retriever;2015;w;blondfarben
129577;21-30;w;4;Französische Bulldogge;2015;w;schwarz
129578;41-50;m;6;Mischling klein;2011;w;beige
129606;41-50;m;6;Schäfer;2007;m;weiss
129626;41-50;w;9;Spitz;2014;m;rot
129627;nov/20;w;12;Zwergpinscher;2015;w;braun
129628;21-30;w;5;Chihuahua;2012;w;black/tan
129646;31-40;m;3;Cocker Spaniel;2014;w;rot
129652;51-60;w;5;Jack Russel Terrier;2002;m;tricolor
129657;41-50;w;7;Bolonka Zwetna;2015;w;schwarz/grau
129659;31-40;w;6;Beagle;2013;w;tricolor
129670;21-30;w;11;Chihuahua;2014;w;blau
129675;31-40;m;6;Foo Dog gross;2015;m;schwarz/beige
129676;31-40;w;3;Rhodesian Ridgeback;2008;m;red-wheaten
129681;21-30;w;10;Labrador Retriever;2004;m;schwarz/weiss
129684;21-30;m;12;Labrador Retriever;2015;w;schwarz
129687;41-50;w;2;Jack Russel Terrier;2012;w;tricolor
129693;61-70;w;6;Mittelpudel;2015;w;weiss
129694;31-40;w;8;Mischling klein;2012;w;schwarz/beige
129695;21-30;w;3;Mops;2015;m;beige
129696;41-50;m;6;Deutscher Pinscher;2015;m;schwarz/rot
129731;31-40;m;11;Jack Russel Terrier;2015;m;weiss/braun
129737;21-30;m;10;Mischling gross;2014;m;schwarz/braun/weiss
129740;31-40;m;7;Beagle;2012;w;tricolor
129751;41-50;w;6;Dackel;2015;w;tricolor
129752;21-30;w;11;Jack Russel Terrier;2015;m;braun/schwarz
129768;61-70;m;6;Mischling gross;2006;m;beige
129776;41-50;w;12;Mischling klein;2015;w;hellbraun
129781;71-80;m;9;Volpino;2014;m;braun/schwarz
129795;21-30;w;4;Cocker Spaniel;2015;w;rot
129887;31-40;w;8;Zwergpudel;2015;m;schwarz
129890;61-70;m;9;West Highland White Terrier;2015;m;weiss
129891;21-30;m;9;Chihuahua;2015;w;hellbraun/weiss
129914;21-30;w;10;Zwergspitz;2015;w;orange
129915;21-30;m;2;Jack Russel Terrier;2015;m;weiss/schwarz/braun
129940;21-30;m;11;Englische Bulldogge;2015;w;weiss/braun
129941;21-30;w;9;Havaneser;2010;m;beige
129942;31-40;w;10;Boston Terrier;2015;w;weiss gestromt
129944;71-80;w;2;Mischling klein;2008;w;braun/schwarz
129946;21-30;w;11;Yorkshire Terrier;2013;m;grau/braun
129947;61-70;w;5;Tibetan Spaniel;2005;w;sable
129947;61-70;w;5;Tibetan Spaniel;2006;w;rotbraun
129947;61-70;w;5;Tibetan Spaniel;2000;m;braun
129950;31-40;w;8;Malteser;2006;m;weiss
129951;41-50;w;7;Mischling gross;2015;m;schwarz/braun/weiss
129955;31-40;w;9;Malteser;2015;m;weiss
129955;31-40;w;9;Malteser;2015;w;weiss
129956;71-80;w;7;Skye Terrier;2014;w;schwarz gestromt
129957;31-40;w;2;West Highland White Terrier;2009;m;weiss
129963;nov/20;w;11;Chihuahua;2012;w;beige
129965;31-40;m;11;Havaneser;2008;w;grau
129966;nov/20;w;10;Labrador Retriever;2015;m;blondfarben
129971;61-70;w;4;Shih Tzu;2005;w;weiss/braun
129972;31-40;w;11;Boston Terrier;2015;w;weiss gestromt
129974;71-80;w;11;Chihuahua;2014;m;braun
129976;31-40;m;2;Irish Terrier;2007;m;blondfarben
129984;31-40;m;5;West Highland White Terrier;2015;w;weiss
129995;31-40;m;4;Mops;2015;m;beige
129996;51-60;w;11;Tibet Terrier;2013;m;schwarz/weiss
129998;41-50;w;11;Yorkshire Terrier;2011;m;schwarz
130000;51-60;w;11;Pomeranian;2015;w;hellbraun
130018;31-40;w;1;Mischling gross;2007;m;schwarz
130022;31-40;w;6;Parson Russell Terrier;2015;w;weiss
130034;81-90;w;11;Schäfer;2002;w;grau
130035;41-50;w;12;Malteser;2015;m;weiss
130036;51-60;w;10;Labradoodle;2015;m;choco
130037;61-70;w;7;Golden Retriever;2015;m;golden
130038;31-40;w;11;Mops;2015;m;sable
130042;41-50;w;1;Mops;2014;m;beige
130043;41-50;w;3;Labrador Retriever;2015;w;schwarz
130044;21-30;w;9;Dackel;2015;m;braun
130045;31-40;m;10;Mischling gross;2013;w;schwarz/braun
130046;61-70;m;7;Portugiesischer Wasserhund;2015;m;schwarz/weiss
130048;31-40;w;2;Shih Tzu;2007;w;schwarz/weiss
130051;21-30;w;6;Dogo Argentino;2015;w;weiss
130053;41-50;w;6;English Setter;2010;w;weiss/schwarz
130057;61-70;w;8;Labrador Retriever;2015;m;sandfarbig
130058;31-40;w;6;Australian Shepherd;2007;m;tricolor
130058;31-40;w;6;Australian Shepherd;2010;w;rot/weiss
130062;21-30;m;11;Französische Bulldogge;2015;w;schwarz
130067;41-50;w;11;Old Englische Bulldogge;2015;m;weiss
130088;41-50;m;2;Boston Terrier;2007;m;brindle
130115;51-60;w;4;Pudel;2010;w;schwarz
130117;41-50;w;7;Labrador Retriever;2015;w;rot
130125;21-30;w;6;Chihuahua;2016;w;creme
130125;21-30;w;6;Chihuahua;2015;m;wildfarbig
130129;31-40;w;11;Mischling klein;2007;m;schwarz/weiss
130135;31-40;m;3;Mischling klein;2015;m;schwarz/weiss
130140;41-50;w;11;Zwergpinscher;2009;m;braun
130141;21-30;m;7;Chihuahua;2009;w;weiss/blau
130143;31-40;w;7;Cavalier King Charles Spaniel;2013;m;ruby
130158;31-40;w;10;Jack Russel Terrier;2013;m;tricolor
130160;41-50;w;10;Yorkshire Terrier;2013;w;schwarz/braun
130162;31-40;w;10;Mischling klein;2015;m;hellbraun
130163;51-60;w;7;Norwich Terrier;2013;w;black/tan
130171;21-30;m;2;Pointer;2016;m;schwarz
130184;41-50;w;7;Foo Dog gross;2015;w;schwarz/silber
130186;51-60;w;10;Parson Jack Russell Terrier;2015;m;tricolor
130194;31-40;w;11;Labrador Retriever;2015;m;schwarz
130199;51-60;m;12;Pomeranian;2015;m;orange
130201;41-50;m;3;Französische Bulldogge;2015;m;schwarz gestromt
130202;51-60;w;7;Malinois;2009;w;choco
130202;51-60;w;7;Galgo;2013;w;gestromt
130204;51-60;w;5;Jack Russel Terrier;2003;w;weiss/beige
130232;51-60;m;7;Zwergspitz;2015;m;weiss/schwarz
130236;51-60;w;7;Dachshund;2012;m;braun
130236;51-60;w;7;Dachshund;2015;m;braun
130246;21-30;m;11;Chihuahua;2015;w;schwarz/weiss
130247;21-30;w;3;Französische Bulldogge;2015;m;weiss/braun
130248;31-40;m;4;Vizsla;2015;w;blondfarben
130250;41-50;w;10;Mischling klein;2008;m;braun
130261;51-60;m;4;Zwergpinscher;2013;m;schwarz/braun
130275;21-30;w;7;Cavalier King Charles Spaniel;2010;w;schwarz/braun
130276;41-50;w;9;Chihuahua;2014;m;rot/weiss
130277;31-40;m;1;Golden Retriever;2012;w;golden
130295;21-30;w;11;Mischling klein;2010;w;weiss/schwarz
130296;31-40;w;3;Mischling klein;2010;w;schwarz
130300;41-50;w;3;Mischling klein;2015;w;beige/weiss
130316;31-40;w;12;Pekingese;2015;w;braun/schwarz
130329;31-40;m;2;Malinois;2012;w;braun/schwarz
130342;31-40;m;5;Französische Bulldogge;2015;w;weiss
130343;71-80;w;2;Mops;2011;m;beige
130344;51-60;w;4;Bolonka Zwetna;2016;w;schwarz
130353;81-90;w;2;Deutscher Schäfer;2007;w;schwarz/gelb
130363;51-60;w;12;Beagle;2014;w;tricolor
130368;71-80;w;8;Bolonka Zwetna;2012;m;zobel
130382;41-50;w;2;Malteser;2010;m;weiss
130386;21-30;m;12;Mops;2014;w;beige
130389;31-40;w;9;Parson Jack Russell Terrier;2011;m;vierfarbig
130396;21-30;w;11;Akita Inu;2015;m;weiss/beige
130399;21-30;w;11;Mischling gross;2013;w;schwarz
130400;31-40;m;10;Chihuahua;2012;w;beige
130401;31-40;w;11;Yorkshire Terrier;2012;w;black/tan
130416;nov/20;w;9;Yorkshire Terrier;2016;m;black/tan
130417;21-30;w;12;Französische Bulldogge;2015;w;weiss/schwarz
130430;41-50;w;9;Chihuahua;2015;w;braun/weiss
130456;21-30;w;10;Mischling gross;2015;w;schwarz/weiss
130458;41-50;m;3;Zwergspitz;2015;w;orange
130459;51-60;m;7;Yorkshire Terrier;2007;m;beige/schwarz
130462;21-30;w;8;Zwergpinscher;2007;m;rehbraun
130463;21-30;w;11;Golden Retriever;2009;m;golden
130463;21-30;w;11;Mischling gross;2009;w;blondfarben
130469;41-50;m;11;Old Englische Bulldogge;2015;w;braun
130472;31-40;m;4;Ratenero Bodeguero;2014;m;schwarz/weiss
130479;21-30;w;3;Mischling gross;2012;m;weiss/braun/schwarz
130490;51-60;w;7;Mischling klein;2011;w;schwarz/weiss
130493;41-50;m;10;Kangal;2016;m;creme
130493;41-50;m;10;Rehpinscher;2015;m;braun/schwarz
130495;41-50;m;3;Bolonka Zwetna;2015;m;zobel
130496;31-40;w;9;Goldendoodle;2015;w;weiss/beige
130527;31-40;w;11;Yorkshire Terrier;2015;w;braun
130533;31-40;w;4;Französische Bulldogge;2015;m;weiss
130540;41-50;m;11;Yorkshire Terrier;2012;w;blue/tan
130541;31-40;m;2;Magyar Viszla;2009;w;gelb
130543;31-40;w;6;Mischling klein;2014;w;schwarz/braun
130553;41-50;w;2;Cavalier King Charles Spaniel;2015;m;tricolor
130599;21-30;w;5;Französische Bulldogge;2015;m;fawn
130600;51-60;m;4;Scottish Terrier;2014;m;blondfarben
130606;61-70;m;7;Bolonka Zwetna;2015;m;rotbraun
130616;21-30;m;2;Old Englische Bulldogge;2015;w;weiss gestromt
130624;21-30;m;3;Husky;2012;w;weiss
130628;41-50;m;9;Französische Bulldogge;2014;m;beige
130662;31-40;m;11;Zwergpinscher;2012;w;hellbraun
130664;21-30;w;2;Ratenero Bodeguero;2012;m;tricolor
130666;21-30;w;11;Mischling gross;2007;w;tricolor
130668;31-40;w;10;Englische Bulldogge;2014;m;weiss/orange
130674;51-60;w;12;Pekingese;2015;m;braun
130723;41-50;w;7;Yorkshire Terrier;2009;w;braun
130726;21-30;w;9;Golden Retriever;2016;w;golden
130727;51-60;w;11;Australian Shepherd;2014;w;schwarz
130727;51-60;w;11;Mischling gross;2005;w;schwarz/beige
130729;51-60;m;11;Shih Tzu;2015;m;braun/schwarz
130750;41-50;w;3;Mischling klein;2012;m;weiss/braun
130770;31-40;w;11;Bolonka Zwetna;2006;m;beige
130772;31-40;m;5;Französische Bulldogge;2015;m;brindle
130774;31-40;w;12;Zwergspitz;2015;w;golden
130777;21-30;m;11;Sibirischer Husky;2014;w;braun/weiss
130778;51-60;w;7;Zwergspitz;2015;m;rehbraun
130780;51-60;m;2;Chihuahua;2012;w;braun/schwarz
130780;51-60;m;2;Chihuahua;2013;m;braun/weiss
130781;71-80;m;8;Bayerischer Gebirgsschweisshund;2015;m;hirschrot
130782;nov/20;w;11;Malteser;2013;m;vierfarbig
130797;51-60;w;5;Mischling klein;2011;w;schwarz
130798;21-30;w;4;Weimaraner;2014;m;grau
130799;21-30;w;11;Bichon frisé;2009;w;weiss
130800;21-30;w;12;Chihuahua;2015;m;mehrfarbig
130820;41-50;w;9;Bolonka Zwetna;2016;w;zobel
130823;21-30;w;4;Cavalier King Charles Spaniel;2015;w;weiss/braun
130824;41-50;m;6;Dachshund;2007;m;saufarben
130826;31-40;m;11;Englische Bulldogge;2015;w;braun/weiss
130829;21-30;w;9;Malteser;2014;w;weiss
130830;41-50;m;7;Ratenero Bodeguero;2010;m;weiss/schwarz
130835;31-40;w;8;Zwergspitz;2015;m;orange
130839;81-90;w;4;Pudel;2007;w;grau
130848;61-70;m;2;Berner Sennenhund;2016;w;tricolor
130851;31-40;m;5;Mischling gross;2013;m;schwarz/braun
130862;51-60;m;4;Foxterrier;2015;m;tricolor
130865;21-30;m;11;Pekingese;2013;m;braun/weiss
130878;21-30;w;12;Australian Shepherd;2016;w;red merle
130887;51-60;w;7;Zwergrauhaardackel;2004;w;saufarben
130888;41-50;w;9;Zwergspitz;2013;w;orange
130889;41-50;m;2;Yorkshire Terrier;2016;w;schwarz
130892;41-50;w;4;Yorkshire Terrier;2013;w;black/tan
130896;31-40;w;12;Whippet;2016;m;sandfarbig
130923;31-40;w;5;Chihuahua;2009;m;weiss/braun
130925;31-40;w;3;Labrador Retriever;2016;m;silber
130928;21-30;w;6;Mischling klein;2010;w;braun
130932;51-60;m;7;Labrador Retriever;2014;m;schwarz
130954;51-60;w;12;Bolonka Zwetna;2016;m;golden
130957;41-50;w;8;Chihuahua;2007;m;grau/weiss
130964;51-60;w;9;Jack Russel Terrier;2015;w;braun/schwarz
130965;21-30;w;10;Cocker Spaniel;2004;m;braun/weiss
130969;41-50;w;10;Bichon frisé;2016;w;weiss
130978;41-50;w;10;Mischling gross;2014;m;schwarz/weiss
130987;61-70;m;4;Rauhaar Dackel;2015;w;rot/braun
130988;31-40;w;9;Französische Bulldogge;2013;w;fawn
130989;31-40;w;12;Tibetan Spaniel;2014;m;braun
130989;31-40;w;12;Chihuahua;2007;w;weiss/beige
130989;31-40;w;12;Chihuahua;2010;w;weiss/beige
130990;21-30;w;2;Deutscher Pinscher;2016;m;schwarz/braun/weiss
130991;31-40;w;12;Deutsch Drahthaar;2014;w;hellbraun
131017;51-60;w;4;Coton de Tulear;2004;m;weiss
131020;51-60;m;10;Jack Russel Terrier;2016;m;beige
131022;21-30;w;6;Sibirischer Husky;2014;w;schwarz/weiss
131028;31-40;w;6;Mittelpudel;2015;m;schwarz
131031;31-40;m;11;Mops;2014;m;beige
131033;31-40;w;7;Französische Bulldogge;2015;w;schwarz
131034;61-70;w;3;Labrador Retriever;2016;m;schwarz
131055;71-80;w;2;Havaneser;2012;m;weiss/grau
131068;71-80;m;3;Phalène;2015;m;weiss/rot
131076;61-70;m;10;Parson Russell Terrier;2016;m;tricolor
131077;61-70;m;5;Appenzeller;2013;m;tricolor
131082;41-50;w;5;Zwergschnauzer;2013;m;weiss
131083;61-70;w;10;Bolonka Zwetna;2015;w;schwarz/weiss
131091;31-40;w;3;Mischling klein;2016;m;weiss/braun
131094;21-30;m;5;Labrador Retriever;2015;m;schwarz/weiss
131110;21-30;m;6;Husky;2015;m;weiss
131111;31-40;w;6;Mischling gross;2012;w;braun/schwarz
131114;71-80;w;11;Pudel;2002;w;schwarz
131118;nov/20;m;11;Mops;2015;m;beige
131131;41-50;w;2;Malteser;2009;m;weiss
131137;41-50;w;10;Border Collie;2016;m;schwarz/weiss
131138;31-40;m;8;Havaneser;2016;w;braun/weiss
131149;31-40;m;11;Australian Shepherd;2016;m;tricolor
131152;21-30;m;9;Sibirischer Husky;2015;m;braun/weiss
131155;21-30;m;2;Terrier;2013;m;weiss
131156;nov/20;m;11;Dogo Argentino;2016;w;weiss
131157;21-30;w;2;Zwergpudel;2013;m;rot
131160;31-40;w;11;Bichon frisé;2016;m;weiss
131169;51-60;w;3;Labrador Retriever;2005;m;schwarz
131170;31-40;m;3;Zwergspitz;2015;w;weiss/grau
131179;31-40;w;8;Mittelpudel;2016;m;apricot
131208;41-50;w;11;Yorkshire Terrier;2014;m;schwarz/grau
131218;31-40;w;3;Berner Sennenhund;2010;m;tricolor
131222;21-30;w;7;Kleinspitz;2016;w;braun/weiss
131225;31-40;m;11;Griffon;2015;m;weiss/orange
131226;31-40;w;7;Berner Sennenhund;2015;w;tricolor
131228;31-40;w;2;Dackel;2015;m;braun/schwarz
131235;31-40;m;10;Pointer;2015;m;schwarz/weiss
131283;31-40;m;4;Beagle;2016;m;tricolor
131291;31-40;w;11;Jack Russel Terrier;2007;m;tricolor
131295;51-60;m;3;Mischling gross;2015;w;gestromt
131297;nov/20;m;11;Pinscher;2015;m;braun
131298;21-30;w;9;Boston Terrier;2013;m;weiss gestromt
131298;21-30;w;9;Boston Terrier;2015;w;beige/weiss
131310;21-30;w;1;Havaneser;2016;w;braun/weiss
131318;21-30;w;11;Chihuahua;2014;w;creme
131331;41-50;m;9;Spitz;2015;m;weiss
131332;41-50;m;10;Spitz;2004;m;weiss
131333;31-40;w;12;Labrador Retriever;2015;m;beige
131365;21-30;m;3;Spitz;2015;w;weiss
131368;41-50;w;10;Mischling klein;2014;m;braun
131369;21-30;m;3;Französische Bulldogge;2016;m;schwarz
131372;31-40;w;9;Bichon Havanais;2016;m;weiss/braun
131378;21-30;w;4;Chihuahua;2016;w;weiss
131385;51-60;w;12;Shetland Sheepdog;2016;w;blue/merle
131386;31-40;w;1;Jack Russel Terrier;2015;m;weiss/braun
131412;61-70;w;2;Border Terrier;2015;w;red grizzle
131444;21-30;w;8;Rhodesian Ridgeback;2012;m;braun
131445;21-30;w;5;Australian Cattle Dog;2013;m;tricolor
131446;31-40;m;7;Golden Retriever;2004;m;blondfarben
131447;21-30;w;11;Französische Bulldogge;2015;m;schwarz/weiss
