"ABronte_Agnes" "ABronte_Tenant" "Austen_Emma" "Austen_Pride" "Austen_Sense" "CBronte_Jane" "CBronte_Professor" "CBronte_Villette" "Dickens_Bleak" "Dickens_David" "Dickens_Hard"
"listened" 0.0117116589564912 0.00358639322410774 0.00997214033294484 0.0172512938470385 0.00752508361204013 0.0122918403557152 0.0101352492708251 0.0200840439995056 0.00309384184842988 0.006711428163949 0.0096324266009093
"meaning" 0.0043918721086842 0.00418412542812569 0.0199442806658897 0.0115008625646924 0.00919732441471572 0.00534427841552834 0.00563069403934729 0.00720965682033535 0.0115315923441477 0.00838928520493626 0.00866918394081837
"note" 0.0014639573695614 0.00358639322410774 0.0143349517286082 0.00657192146553849 0.0125418060200669 0.00587870625708117 0.014639804502303 0.0133893626663371 0.012937884093434 0.00587249964345538 0.00577945596054558
"smiled" 0.0014639573695614 0.00836825085625138 0.0105953991037539 0.0147868232974616 0.00585284280936455 0.0154984074050322 0.0213966373495197 0.0169941910765048 0.0036563585481444 0.00587249964345538 0.00385297064036372
"takes" 0.0014639573695614 0.000597732204017956 0.00498607016647242 0.00492894109915386 0.00501672240802676 0.00106885568310567 0.00788297165508621 0.00308985292300087 0.0323447102335851 0.0053132139631263 0.00481621330045465
"yesterday" 0.0043918721086842 0.00777051865223343 0.0174512455826535 0.0106793723815 0.0117056856187291 0.00908527330639817 0.00337841642360837 0.00514975487166811 0.0106878172945759 0.00699107100411355 0.0115589119210912
"busy" 0.00585582947824559 0.013747840692413 0.011841916645372 0.000821490183192311 0.00585284280936455 0.006413134098634 0.00563069403934729 0.0113294607176698 0.012937884093434 0.00838928520493626 0.00577945596054558
"die" 0.0117116589564912 0.00777051865223343 0.00311629385404526 0.00328596073276924 0 0.0203082579790077 0.00675683284721675 0.00669468133316854 0.0109690756444332 0.0117449992869108 0.00674269862063651
"distant" 0.0117116589564912 0.013150108488395 0.00623258770809052 0.00410745091596155 0.00752508361204013 0.0117574125141623 0.00337841642360837 0.0113294607176698 0.0101253005948614 0.00894857088526534 0.00577945596054558
"arrival" 0.00878374421736839 0.0113569118763412 0.00810236402051768 0.0246447054957693 0.0292642140468227 0.00694756194018684 0.00900911046295566 0.00617970584600173 0.00450013359771618 0.00419464260246813 0.00674269862063651
"arrived" 0.0029279147391228 0.0053795898361616 0.0112186578745629 0.0123223527478847 0.0167224080267559 0.00748198978173967 0.0101352492708251 0.00875458328183579 0.0087190088455751 0.00810964236477171 0.0096324266009093
"bit" 0.029279147391228 0.013150108488395 0.00311629385404526 0.00246447054957693 0.00167224080267559 0.00534427841552834 0.00225227761573892 0.00411980389733449 0.0104065589447187 0.0120246421270753 0.0211913385220005
"equally" 0.00878374421736839 0.0101614474683052 0.0112186578745629 0.0164298036638462 0.0334448160535117 0.0080164176232925 0.012387526886564 0.00360482841016768 0.00562516699714523 0.00447428544263267 0.00385297064036372
"he^s" 0.0409908063477192 0.0161387695084848 0 0 0 0.00213771136621133 0 0 0.0132191424432913 0.0156599990492143 0.0115589119210912
"paid" 0.0102477015869298 0.00358639322410774 0.011841916645372 0.0156083134806539 0.0100334448160535 0.00374099489086983 0.00337841642360837 0.00823960779466897 0.00843775049571784 0.0128635706475689 0.00866918394081837
"terms" 0.00731978684780699 0.00418412542812569 0.00560932893728147 0.0180727840302308 0.0100334448160535 0.0048098505739755 0.0135136656944335 0.0102995097433362 0.00928152554528963 0.00838928520493626 0.014448639901364
"upstairs" 0.0029279147391228 0 0.000623258770809052 0.00821490183192311 0.000836120401337793 0.0149639795634793 0.00337841642360837 0.00154492646150043 0.0191255677902938 0.0159396418893789 0.00096324266009093
"bell" 0.0102477015869298 0.00597732204017956 0.0012465175416181 0.00328596073276924 0.00167224080267559 0.0154984074050322 0.0202704985416502 0.0128743871791703 0.0106878172945759 0.00755035668444263 0.0105956692610002
"forehead" 0.0029279147391228 0.0161387695084848 0 0 0 0.0165672630881378 0.027027331388867 0.0046347793845013 0.0109690756444332 0.00699107100411355 0.0154118825614549
"gentle" 0.0175674884347368 0.0107591796723232 0.00997214033294484 0.00410745091596155 0.00668896321070234 0.0106885568310567 0.0213966373495197 0.00669468133316854 0.00562516699714523 0.00950785656559442 0.00770594128072744
"offered" 0.0204954031738596 0.013150108488395 0.00498607016647242 0.0073934116487308 0.00836120401337793 0.0144295517219265 0.0202704985416502 0.0205990194866724 0.00140629174928631 0.00419464260246813 0.00481621330045465
"scene" 0.0102477015869298 0.00956371526428729 0.00311629385404526 0.013143842931077 0.00418060200668896 0.0171016909296907 0.0180182209259113 0.0205990194866724 0.00478139194757344 0.00363535692213904 0.00577945596054558
"coach" 0.0014639573695614 0.00478185763214365 0.000623258770809052 0.00821490183192311 0.00334448160535117 0.0112229846726095 0.00225227761573892 0.00154492646150043 0.0120941090438622 0.0195749988115179 0.00866918394081837
"greatest" 0.0175674884347368 0.0107591796723232 0.0180745043534625 0.0164298036638462 0.0234113712374582 0.0016032835246585 0 0.00154492646150043 0.00956278389514689 0.00419464260246813 0.0096324266009093
"miserable" 0.00731978684780699 0.0143455728964309 0.00685584647889957 0.00492894109915386 0.0100334448160535 0.006413134098634 0.00112613880786946 0.00566473035883492 0.00900026719543236 0.0137024991680625 0.00866918394081837
"candle" 0.00585582947824559 0.0161387695084848 0 0 0 0.0251181085529832 0.00225227761573892 0.00514975487166811 0.0101253005948614 0.00782999952460717 0.0163751252215458
"circumstance" 0.0029279147391228 0.0113569118763412 0.0211907982075078 0.0156083134806539 0.0158862876254181 0.00694756194018684 0.0180182209259113 0.0046347793845013 0.0036563585481444 0.00475392828279721 0.0096324266009093
"consequence" 0.0131756163260526 0.00597732204017956 0.0162047280410354 0.0246447054957693 0.0150501672240803 0.00534427841552834 0.00563069403934729 0.00411980389733449 0.00675020039657427 0.00755035668444263 0.00385297064036372
"contrary" 0.0117116589564912 0.013150108488395 0.00498607016647242 0.00821490183192311 0.00919732441471572 0.0112229846726095 0.0101352492708251 0.0133893626663371 0.00618768369685975 0.00727071384427809 0.00770594128072744
"convinced" 0.0102477015869298 0.00358639322410774 0.0230605745199349 0.0328596073276924 0.0259197324414716 0.00374099489086983 0.00563069403934729 0.00257487743583405 0.00225006679885809 0.00643178532378446 0.00192648532018186
"dog" 0.0190314458042982 0.0119546440803591 0.000623258770809052 0 0.000836120401337793 0.012826268197268 0.0112613880786946 0.00257487743583405 0.00618768369685975 0.010346785086088 0.0366032210834553
"forgive" 0.0029279147391228 0.0179319661205387 0.00436281139566337 0.00821490183192311 0.00836120401337793 0.00908527330639817 0.00225227761573892 0.00514975487166811 0.00843775049571784 0.0128635706475689 0.00674269862063651
"placed" 0.00731978684780699 0.00717278644821547 0.00934888156213578 0.0073934116487308 0.0100334448160535 0.0181705466127963 0.014639804502303 0.0149342891278375 0.00450013359771618 0.0053132139631263 0.00674269862063651
"proceeded" 0.0161035310651754 0.00836825085625138 0.00810236402051768 0.00821490183192311 0.00668896321070234 0.0154984074050322 0.0157659433101724 0.0113294607176698 0.00534390864728797 0.00755035668444263 0.00385297064036372
"seek" 0.0204954031738596 0.013747840692413 0.00373955262485431 0.00657192146553849 0.00250836120401338 0.0203082579790077 0.0191443597337808 0.0113294607176698 0.00225006679885809 0.00699107100411355 0.00674269862063651
"she^s" 0.00878374421736839 0.0197251627325925 0 0 0 0.0080164176232925 0.00225227761573892 0 0.0140629174928631 0.0159396418893789 0.00770594128072744
"stephen" 0 0 0 0 0 0 0 0 0 0 0.164714494875549
"wickfield" 0 0 0 0 0 0 0 0 0 0.0478189256681367 0
"youth" 0.0043918721086842 0.00777051865223343 0.00685584647889957 0.0073934116487308 0.00585284280936455 0.00908527330639817 0.0135136656944335 0.0139043381535039 0.00928152554528963 0.0086689280451008 0.00770594128072744
"angry" 0.00878374421736839 0.00836825085625138 0.011841916645372 0.0139653331142693 0.0100334448160535 0.00374099489086983 0.00112613880786946 0.0144193136406707 0.0101253005948614 0.006711428163949 0.00577945596054558
"everybody" 0.00878374421736839 0.00478185763214365 0 0.0295736465949232 0.00668896321070234 0.00587870625708117 0.00112613880786946 0.00411980389733449 0.0104065589447187 0.0123042849672398 0.0105956692610002
"follow" 0.0131756163260526 0.0143455728964309 0.00810236402051768 0.00903639201511542 0.00585284280936455 0.0112229846726095 0.012387526886564 0.0113294607176698 0.00843775049571784 0.00447428544263267 0.00577945596054558
"horse" 0.00731978684780699 0.0185296983245566 0.00436281139566337 0.00246447054957693 0.00668896321070234 0.0133606960388208 0.00675683284721675 0.00205990194866724 0.00759397544614606 0.0086689280451008 0.0221545811820914
"wishes" 0.014639573695614 0.00657505424419751 0.012465175416181 0.0279306662285386 0.0250836120401338 0.0101541289895038 0.00563069403934729 0.00205990194866724 0.00534390864728797 0.0033557140819745 0.00577945596054558
"condition" 0.00585582947824559 0.0113569118763412 0.00373955262485431 0.00246447054957693 0.00836120401337793 0.00587870625708117 0.00675683284721675 0.00514975487166811 0.0126566257435768 0.0128635706475689 0.00866918394081837
"davy" 0 0 0 0 0 0 0 0 0.000281258349857261 0.046979997147643 0
"flowers" 0.00731978684780699 0.00657505424419751 0.000623258770809052 0 0 0.016032835246585 0.0191443597337808 0.0185391175380052 0.0087190088455751 0.00894857088526534 0.00577945596054558
"instantly" 0.0029279147391228 0.00777051865223343 0.00872562279132673 0.0254661956789616 0.0259197324414716 0.012826268197268 0.014639804502303 0.00978453425616941 0.00309384184842988 0.00279642840164542 0.00096324266009093
"observe" 0.0043918721086842 0.00418412542812569 0.0143349517286082 0.00821490183192311 0.00752508361204013 0.0048098505739755 0.00675683284721675 0.00617970584600173 0.00900026719543236 0.013422856327898 0.0096324266009093
"paul" 0 0 0 0 0 0.00106885568310567 0.00225227761573892 0.0849709553825238 0 0 0
"watched" 0.0029279147391228 0.00597732204017956 0.00498607016647242 0.00575043128234618 0.00836120401337793 0.0181705466127963 0.0168920821180419 0.0226589214353397 0.0036563585481444 0.00503357112296175 0.00770594128072744
"behaviour" 0.0014639573695614 0.00418412542812569 0.0155814692702263 0.0435389797091925 0.0535117056856187 0 0 0.00205990194866724 0.00140629174928631 0.00223714272131633 0.00096324266009093
"information" 0.00585582947824559 0.00657505424419751 0.0130884341869901 0.0221802349461924 0.0142140468227425 0.0080164176232925 0.014639804502303 0.00720965682033535 0.00646894204671701 0.00587249964345538 0.00192648532018186
"proper" 0.0190314458042982 0.0143455728964309 0.0261768683739802 0.0164298036638462 0.020066889632107 0.00213771136621133 0.00225227761573892 0.00514975487166811 0.00421887524785892 0.00223714272131633 0.00577945596054558
"reached" 0.0117116589564912 0.00777051865223343 0.00997214033294484 0.0147868232974616 0.0192307692307692 0.0133606960388208 0.0135136656944335 0.0123594116920035 0.00196880844900083 0.0053132139631263 0.00288972798027279
"darling" 0.00878374421736839 0.00956371526428729 0.000623258770809052 0.000821490183192311 0.00167224080267559 0.00748198978173967 0.00337841642360837 0.00308985292300087 0.0199693428398656 0.0120246421270753 0.00385297064036372
"matters" 0.0117116589564912 0.0125523762843771 0.00623258770809052 0.00657192146553849 0.00752508361204013 0.00694756194018684 0.00563069403934729 0.0113294607176698 0.0109690756444332 0.006711428163949 0.00770594128072744
"opening" 0.0029279147391228 0.00298866102008978 0.00934888156213578 0.0106793723815 0.00418060200668896 0.009619701147951 0.0168920821180419 0.0118444362048366 0.00759397544614606 0.00978749940575896 0.00866918394081837
"parlour" 0 0.00717278644821547 0.00436281139566337 0.00492894109915386 0.00919732441471572 0.0133606960388208 0.014639804502303 0.00308985292300087 0.00506265029743071 0.0190157131311888 0.00096324266009093
"remain" 0.00585582947824559 0.0119546440803591 0.00872562279132673 0.00821490183192311 0.0100334448160535 0.0080164176232925 0.00225227761573892 0.00514975487166811 0.0104065589447187 0.00950785656559442 0.00866918394081837
"sky" 0.0043918721086842 0.00896598306026934 0.000623258770809052 0 0.00334448160535117 0.0208426858205605 0.0202704985416502 0.010814485230503 0.00646894204671701 0.00838928520493626 0.0125221545811821
"sought" 0.00585582947824559 0.0143455728964309 0.00373955262485431 0.00410745091596155 0.00501672240802676 0.0235148250283247 0.0157659433101724 0.0175091665636716 0.00393761689800166 0.00307607124180996 0.00481621330045465
"stairs" 0.00878374421736839 0.0053795898361616 0.00249303508323621 0.00657192146553849 0.0158862876254181 0.00855084546484534 0.00563069403934729 0.00566473035883492 0.00984404224500415 0.0123042849672398 0.0096324266009093
"unhappy" 0.00585582947824559 0.00777051865223343 0.011841916645372 0.0106793723815 0.0167224080267559 0.003206567049317 0.00337841642360837 0.00308985292300087 0.00787523379600332 0.0139821420082271 0.00481621330045465
"admiration" 0.0029279147391228 0.00657505424419751 0.0149582104994173 0.0205372545798078 0.0183946488294314 0.00534427841552834 0.00563069403934729 0.00360482841016768 0.00646894204671701 0.00810964236477171 0.00770594128072744
"charge" 0.0175674884347368 0.00956371526428729 0.0112186578745629 0.00657192146553849 0.00752508361204013 0.006413134098634 0.00225227761573892 0.0113294607176698 0.0087190088455751 0.00699107100411355 0.0105956692610002
"following" 0.0043918721086842 0.00956371526428729 0.00872562279132673 0.0188942742134231 0.00836120401337793 0.00694756194018684 0.00900911046295566 0.00823960779466897 0.00759397544614606 0.00755035668444263 0.00866918394081837
"mistaken" 0.0131756163260526 0.0143455728964309 0.0137116929577991 0.0172512938470385 0.0175585284280936 0.00534427841552834 0.00788297165508621 0.00566473035883492 0.0036563585481444 0.00699107100411355 0.00288972798027279
"public" 0.0029279147391228 0.00418412542812569 0.00810236402051768 0.00985788219830773 0.00919732441471572 0.00427542273242267 0.014639804502303 0.010814485230503 0.0123753673937195 0.00475392828279721 0.0173383678816367
"safe" 0.0014639573695614 0.0101614474683052 0.0130884341869901 0.00657192146553849 0.00836120401337793 0.00908527330639817 0.00675683284721675 0.0133893626663371 0.00759397544614606 0.00559285680329084 0.0125221545811821
"shadow" 0.00878374421736839 0.00836825085625138 0.0012465175416181 0 0 0.00694756194018684 0.00337841642360837 0.0180241420508384 0.0137816591430058 0.00922821372542988 0.0105956692610002
"acquainted" 0.0043918721086842 0.00597732204017956 0.0205675394366987 0.0197157643966155 0.0217391304347826 0.00267213920776417 0.00675683284721675 0.00205990194866724 0.00759397544614606 0.00475392828279721 0.0096324266009093
"calling" 0.0131756163260526 0.00896598306026934 0.011841916645372 0.0123223527478847 0.0108695652173913 0.0016032835246585 0.00563069403934729 0.00669468133316854 0.00984404224500415 0.00894857088526534 0.00577945596054558
"earth" 0.00731978684780699 0.00777051865223343 0.00311629385404526 0.000821490183192311 0.00418060200668896 0.0144295517219265 0.00900911046295566 0.00875458328183579 0.0120941090438622 0.00810964236477171 0.0115589119210912
"frequently" 0.0351349768694736 0.0167365017125028 0.00498607016647242 0.0188942742134231 0.0117056856187291 0.00748198978173967 0.014639804502303 0.00257487743583405 0.00646894204671701 0.0033557140819745 0.00096324266009093
